6,"Chlo-e","Neil Moret"
6,"Christopher Columbus","Chu Berry"
6,"The Cielito Lindo","Traditional Mexican"
6,"Cinnamon and Clove","Johnny Mandel"
6,"Ciribiribin","Alberto Pestalozza"
6,"Clap Yo' Hands","George Gershwin"
6,"Close Your Eyes","Bernice Petkere"
6,"The Coffee Song","Bob Hilliard / Dick Miles"
6,"College Rhythm","Harry Revel"
6,"The Colors of My Life","Cy Coleman"
6,"Come to Me, Bend to Me","Frederick Loewe"
6,"Comes Once in a Lifetime","Jule Styne"
6,"Concerto for Cootie","Duke Ellington"
6,"Copenhagen","Charlie Davis"
6,"Cottage for Sale","Willard Robison"
6,"Count Every Star","Bruno Coquatrix"
6,"Count Your Blessings Instead of Sheep","Irving Berlin"
6,"The Creole Love Call","Duke Ellington"
6,"Cross My Heart","Matt Dennis"
6,"Cruella De Vil","Mel Leven"
6,"Crying","Joe Melson / Roy Orbison"
6,"Cuban Love Song","Jimmy McHugh"
6,"Cute","Neal Hefti"
6,"Daddy's Little Girl","Bobby Burke / Horace Gerlach"
6,"Daisy Bell (A Bicycle Built for Two)","Harry Dacre"
6,"Dance, Little Lady","Noël Coward"
6,"Dance Only with Me","Jule Styne"
6,"Dance with a Dolly","Terry Shand / Jimmy Eaton / Mickey Leader"
6,"Dancing Tambourine","W. C. Polla"
6,"Dardanella","Felix Bernard / Johnny S. Black"
6,"Dark Eyes","Traditional Russian"
6,"Darn It, Baby, That's Love","Jule Styne"
6,"Dat's Love","Georges Bizet"
6,"The Day the Rains Came","Gilbert Bécaud"
6,"Dear Old Stockholm","Traditional Swedish"
6,"Dearie","Clare Kummer"
6,"Decidedly","Jule Styne"
6,"Deep Henderson","Fred Rose"
6,"Delicado","Waldyr Azevedo"
6,"Detour Ahead","Lou Carter / Herb Ellis / Johnny Frigo"
6,"Did I Remember?","Walter Donaldson"
6,"Dig You Later (A Hubba-Hubba-Hubba)","Jimmy McHugh"
6,"Dindi","Antônio Carlos Jobim"
6,"Dipsy Doodle","Larry Clinton"
6,"Dis-Donc, Dis-Donc","Marguerite Monnot"
6,"Dizzy Atmosphere","Dizzy Gillespie"
6,"Dizzy Fingers","Zez Confrey"
6,"Do I Love You?","Cole Porter"
6,"Do It Again","George Gershwin"
6,"Do You Ever Think of Me?","Harry D. Kerr"
6,"Do You Know Why?","Jimmy Van Heusen"
6,"Doctor, Lawyer, Indian Chief","Hoagy Carmichael"
6,"Does Your Mother Know You're Out, Cecilia?","Harry Tierney"
6,"Doggin' Around","Edgar Battle / Herschel Evans"
6,"Dolimite","Steve Kuhn"
6,"Dolphin","Luiz Eça"
6,"Don't Cry, Joe","Joe Marsala"
6,"Don't Ever Leave Me","Jerome Kern"
6,"Don't Give Up the Ship","Harry Warren"
6,"Don't Go to Strangers","Redd Evans / Arthur Kent / Dave Mann"
6,"Don't Let It Bother You","Harry Revel"
6,"Don't Like Goodbyes","Harold Arlen"
6,"Don't Take Your Love from Me","Henry Nemo"
6,"Don't Tell Me","Harold Arlen"
6,"Don't You Know I Care?","Duke Ellington"
6,"Doo Wacka Doo","Clarence Gaskill / Will Donaldson / George Horther"
6,"The Doolittle Hop","Jimmy McHugh"
6,"Down Argentina Way","Harry Warren"
6,"Down at the Old Bull and Bush","Harry Von Tilzer"
6,"Down by the O-HI-O","Abe Olman"
6,"Down in the Depths","Cole Porter"
6,"Down Where the Wurzburger Flows","Harry Von Tilzer"
6,"Downtown","Tony Hatch"
6,"The Dreamer","Antônio Carlos Jobim"
6,"Dreaming Out Loud","Sam Coslow"
6,"Dreamy","Erroll Garner"
6,"Drifting on a Reed","Charlie Parker"
6,"Drop Me Off in Harlem","Duke Ellington"
6,"The Dublin Rag","Phil Schwartz"
6,"The Dummy Song","Lew Brown / Billy Rose / Ray Henderson"
6,"Dyin' with the Blues","Bessie Smith"
6,"Each Tomorrow Morning","Richard Rodgers"
6,"Early Morning Mood","Chet Baker"
6,"Early Summer","Tony Aless"
6,"Earth Angel","Curtis Williams"
6,"East St. Louis Toodle-oo","Duke Ellington / Bubber Miley"
6,"Echoes of Harlem","Duke Ellington"
6,"El Choclo","Ángel Villoldo"
6,"Elmer's Tune","Elmer Albrecht"
6,"Emaline","Jimmy McHugh"
6,"Empty Pockets Filled with Love","Jule Styne"
6,"Ensenada","Pat Metheny"
6,"Entre Nous","Lee Konitz"
6,"Erev Shel Shoshanim","Yosef Hadar"
6,"Ev'ry Day","Sammy Fain"
6,"Ev'ry Street's a Boulevard in Old New York","Jule Styne"
6,"Ev'ry Time","Hugh Martin / Ralph Blane"
6,"Every Day (I Have the Blues)","Peter Chatman"
6,"Every Little Movement","Karl Hoschna"
6,"Every Man Is a King","Huey Long"
6,"Every Tub","Count Basie / Eddie Durham"
6,"Everybody Loves a Lover","Robert Allen"
6,"Everybody Loves My Baby","Spencer Williams"
6,"Everybody Step","Irving Berlin"
6,"Everybody's Doin' It Now","Irving Berlin"
6,"Everything's Coming Up Roses","Jule Styne"
6,"Everything I've Got Belongs to You","Richard Rodgers"
6,"Everything Stops for Tea","Al Hoffman / Al Goodhart / Maurice Sigler"
6,"The Eyes of Texas","John Lang Sinclair"
6,"The Face I Love","Marcos Valle"
6,"A Faded Summer Love","Phil Baxter"
6,"Fair and Warmer","Harry Warren"
6,"The Fall of Love","Dimitri Tiomkin"
6,"Fancy Meeting You","Harold Arlen"
6,"Far Away Places","Alex Kramer"
6,"Farewell, Amanda","Cole Porter"
6,"Farmer's Trust","Pat Metheny"
6,"Fashionette","Jack Glogau"
6,"Fascination","Fermo Dante Marchetti"
6,"Fats Waller Medley","Fats Waller"
6,"FDR Jones","Harold Rome"
6,"Feed the Birds","Richard M. Sherman / Robert B. Sherman"
6,"Feelings","Morris Albert"
6,"Femininity","Burton Lane"
6,"Fidgety Feet","Nick LaRocca / Larry Shields"
6,"Fifty-Second Street Theme","Thelonious Monk"
6,"Finally","Micki Free / Teri DeSario"
6,"A Fine Mess","Johnny Mandel"
6,"Fings Ain't Wot They Used T'be","Lionel Bart"
6,"Fireworks","Gerry Mulligan"
6,"The First Time Ever I Saw Your Face","Ewan MacColl"
6,"Five Brothers","Gerry Mulligan"
6,"Five O'Clock Whistle","Gene Irwin / Josef Myrow / Kim Gannon"
6,"Flahooley","Sammy Fain"
6,"Flamingo","Ted Grouya"
6,"The Flat Foot Floogee","Slim Gaillard / Slam Stewart / Bud Green"
6,"Flim-Flam","Cy Coleman"
6,"Flirtation Walk","Allie Wrubel"
6,"Flute Song","Ken McIntyre"
6,"Flyin' Home","Benny Goodman / Lionel Hampton"
6,"The Flying Dutchman","Richard Wagner"
6,"Flying Down to Rio","Vincent Youmans"
6,"Follow Me","Frederick Loewe"
6,"Follow Your Heart","Harry Revel"
6,"Foolin' Myself","Jack Lawrence / Peter Tinturin"
6,"A Fool Such as I","Bill Trader"
6,"For Every Man There's a Woman","Harold Arlen"
6,"For Now, For Always","Jimmy McHugh"
6,"For Pete's Sake","Pete Brown"
6,"For Your Love","Ed Townsend"
6,"Forever Amber","David Raksin"
6,"Forget Me Not","Valerie Boughey / Geoffrey Parsons"
6,"Forgive Me","Milton Ager"
6,"Forty-Second Street","Harry Warren"
6,"Fountain in the Rain","Earl Hines"
6,"Four or Five Times","Byron Gay"
6,"Frankie and Johnny","Traditional"
6,"Free","Robert Lamm"
6,"Free and Easy","Jule Styne"
6,"Freight Train","Elizabeth Cotten"
6,"French Foreign Legion","Aaron Schroeder / Guy Wood"
6,"Frenesi","Alberto Dominguez"
6,"Friday Night","Thelonious Monk"
6,"Friendless Blues","W. C. Handy"
6,"Friendly Persuasion","Dimitri Tiomkin"
6,"Friends","Elton John / Bernie Taupin"
6,"Frim Fram Sauce","Joe Ricardel"
6,"Froggie Moore","Jelly Roll Morton"
6,"From Alpha to Omega","Cole Porter"
6,"From Here to Eternity","Fred Karger"
6,"From Now On","Cole Porter"
6,"From Russia with Love","Lionel Bart"
6,"From the Land of the Sky-Blue Water","Charles Wakefield Cadman"
6,"From This Day On","Frederick Loewe"
6,"Frosty the Snowman","Steve Nelson / Jack Rollins"
6,"A Fuddy Duddy Watchmaker","Irving Berlin"
6,"Fugue for Tinhorns","Frank Loesser"
6,"Full Moon and Empty Arms","Buddy Kaye / Ted Mossman"
6,"Fun to Be Fooled","Harold Arlen"
6,"Funny","Hugh Martin / Ralph Blane"
6,"Funny Face","George Gershwin"
6,"Funny Girl","Jule Styne"
6,"The Fuzz","Lalo Schifrin"
6,"G'wan Home","Dizzy Gillespie"
6,"Gaby","Luiz Bonfá"
6,"Gal in Calico","Arthur Schwartz"
6,"A Gal That's Got a Lame","Jimmy Van Heusen"
6,"Galway Bay","Arthur Colahan"
6,"Games That Lovers Play","James Last"
6,"Garden of the Moon","Harry Warren"
6,"The Garden of Weed","Spike Hughes"
6,"A Garland of Roses","Victor Herbert"
6,"Gary, Indiana","Meredith Willson"
6,"Gatemouth","Buster Moten"
6,"Gavotte","François-Joseph Gossec"
6,"Gee, But It's Good to Be Here","Jule Styne"
6,"Gee, Officer Krupke","Leonard Bernstein"
6,"Gene's Blues","Gene Harris"
6,"General's Song","Arthur Sullivan"
6,"Generique","Miles Davis"
6,"The Gentleman Is a Dope","Richard Rodgers"
6,"Gentlemen Marry Brunettes","Richard A. Whiting"
6,"Georgy Girl","Tom Springfield"
6,"Geraldine","Michel Legrand"
6,"German Dance","Wolfgang Amadeus Mozart"
6,"Gimme a Little Kiss, Will Ya, Huh?","Roy Smith / Maceo Pinkard"
6,"Gimme Some More","James Brown"
6,"The Girl Friend","Richard Rodgers"
6,"The Girl I Left Behind Me","Traditional"
6,"The Girl on the Magazine Cover","Irving Berlin"
6,"The Girl That I Marry","Irving Berlin"
6,"The Girls of My Dreams","Irving Berlin"
6,"Git Along, Little Dogies","Traditional"
6,"Give a Little Whistle","Leigh Harline"
6,"Give It Back to the Indians","Richard Rodgers"
6,"Give Me a Moment Please","J. C. Johnson"
6,"Give Me a Song with a Beautiful Melody","Jule Styne"
6,"Give Me the Night","George Benson"
6,"Give My Regards to Broadway","George M. Cohan"
6,"Give Peace a Chance","John Lennon"
6,"Glad Rag Doll","Milton Ager"
6,"Glow Worm","Paul Lincke"
6,"Go Home and Tell Your Mother","Jimmy McHugh"
6,"Go, Little Boat","Noël Coward"
6,"Go West, Young Man","Bert Kalmar / Harry Ruby"
6,"God Bless America","Irving Berlin"
6,"God Bless' the Child","Billie Holiday / Arthur Herzog Jr."
6,"God Rest Ye Merry, Gentlemen","Traditional"
6,"Goin' to Chicago Blues","Count Basie / Jimmy Rushing"
6,"Goin' to Town","Jule Styne"
6,"Going My Way","Jimmy Van Heusen"
6,"Gold","Stephen Sondheim"
6,"Gold and Silver Waltz","Franz Lehár"
6,"The Gold Diggers' Song (We're in the Money)","Harry Warren"
6,"Golden Arrow","Jimmy Van Heusen"
6,"Golden Brown","The Stranglers"
6,"Golden Days","Sigmund Romberg"
6,"Golden Moments","Raymond Hubbell"
6,"Golden Slumbers","The Beatles"
6,"A Golden Tear","Victor Herbert"
6,"Goldfinger","John Barry"
6,"Gonna Build a Mountain","Leslie Bricusse / Anthony Newley"
6,"Gonna Fly Now","Bill Conti"
6,"Good Christian Men, Rejoice","Traditional German"
6,"The Good Companions","Ray Henderson"
6,"Good for Nothin'","Jule Styne"
6,"A Good, Good Man","Frank Loesser"
6,"Good Luck, Charm","Aaron Schroeder / Wally Gold"
6,"Good News","Ray Henderson"
6,"Good Old Songs","Gus Arnheim / Jules Lemare"
6,"Good Rockin' Tonight","Roy Brown"
6,"Good Time Charlie's Got the Blues","Danny O'Keefe"
6,"The Good, the Bad and the Ugly","Ennio Morricone"
6,"Good Tidings","Don Sebesky"
6,"Good Vibrations","The Beach Boys"
6,"Good-bye, Boys","Harry Von Tilzer"
6,"Goodbye, Little Dream, Goodbye","Cole Porter"
6,"Goodnight, My Someone","Meredith Willson"
6,"Goodnight, Sweetheart","Ray Noble / Jimmy Campbell / Reg Connelly"
6,"Gospel John","Jeff Steinberg"
6,"Gotta Be This or That","Sunny Skylar"
6,"Got the South in My Soul","Victor Young"
6,"Graduation Day","Joe Sherman / Noel Sherman"
6,"Grandfather's Clock","Henry Clay Work"
6,"Granada","Agustín Lara"
6,"Grandma's Hands","Bill Withers"
6,"The Grass Is Greener","Howlett Smith"
6,"The Gravy Waltz","Ray Brown"
6,"Great Balls of Fire","Otis Blackwell / Jack Hammer"
6,"A Great Big Town","Richard Rodgers"
6,"Great Day","Vincent Youmans"
6,"The Great Pretender","Buck Ram"
6,"The Greatest Love of All","Michael Masser"
6,"The Green Cockatoo","Harry Revel"
6,"The Green Door","Bob Davie"
6,"Green Eyes","Nilo Menéndez"
6,"Green Fields","Terry Gilkyson / Richard Dehr / Frank Miller"
6,"Green Grow the Lilacs","Traditional"
6,"The Greener Pastures","Hugh Martin"
6,"Greensleeves","Traditional"
6,"Gregory Is Here","Horace Silver"
6,"Grieg's Concerto in A Minor","Edvard Grieg"
6,"Grindstone","Don Grolnick"
6,"The Groove Merchant","Jerome Richardson"
6,"Grooveyard","Carl Perkins"
6,"Grow, Grow, Grow","Cy Coleman"
6,"G.T.D.S.","Willie Ruff"
6,"Guantanamera","Joseíto Fernández"
6,"Guess I'll Go Back Home This Summer","Willard Robison"
6,"Guess Who I Saw Today","Murray Grand"
6,"Guilty","Richard A. Whiting"
6,"Guitar Man","Jerry Reed"
6,"The Gusher","Jule Styne"
6,"Guys and Dolls","Frank Loesser"
6,"Gymnopedie No. 1","Erik Satie"
6,"Gypsy Blues","Jelly Roll Morton"
6,"Gypsy Fiddles","Victor Herbert"
6,"Gypsy Life","Victor Herbert"
6,"Gypsy Love Song","Victor Herbert"
6,"Gypsy Passion","Victor Herbert"
6,"Gypsy Trail","Victor Herbert"
6,"Ha-Cha-Cha","Jimmy McHugh"
6,"Hail to the Chief","James Sanderson"
6,"Hail, Hail, the Gang's All Here","Arthur Sullivan"
6,"Haitian Fight Song","Charles Mingus"
6,"Hallelujah!","Vincent Youmans"
6,"Hallelujah, Baby!","Jule Styne"
6,"Hallelujah Chorus","George Frideric Handel"
6,"Hamburger Hothouse","Frank Zappa"
6,"Hand Me Down My Walkin' Cane","James A. Bland"
6,"Handful of Keys","Fats Waller"
6,"Hang On, Sloopy","Wes Farrell / Bert Russell"
6,"Hangin' on the Garden Gate","J. Russel Robinson"
6,"Hank's Pranks","Hank Mobley"
6,"Happenin's","Pat Martino"
6,"Happy as the Day Is Long","Harold Arlen"
6,"Happy Birthday to You","Mildred J. Hill / Patty S. Hill"
6,"Happy Days","Charles Fox"
6,"Happy Go Lucky","Jimmy McHugh"
6,"Happy Go Lucky Local","Duke Ellington"
6,"Happy Harvest","Harold Arlen"
6,"Happy Hunting Horn","Richard Rodgers"
6,"Happy Mood","Bill Evans"
6,"Happy to Keep His Dinner Warm","Frank Loesser"
6,"Happy Trails","Dale Evans"
6,"The Hard Way","Jimmy Van Heusen"
6,"Hard-Hearted Hannah","Milton Ager"
6,"Hark, the Herald Angels Sing","Felix Mendelssohn"
6,"Harlem Blues","W. C. Handy"
6,"Harlem Congo","Harry White"
6,"Harlem on My Mind","Irving Berlin"
6,"Harmania","Clare Fischer"
6,"Harmony in Harlem","Duke Ellington"
6,"Harp of Gold","Jeff Barry / Ellie Greenwich"
6,"The Harp That Once Thro' Tara's Halls","Thomas Moore"
6,"Harvest Moon","Neil Young"
6,"Has Anybody Seen My Gal?","Ray Henderson"
6,"Hatikvah","Naftali Herz Imber"
6,"Havana","Raymond B. Egan / Richard A. Whiting"
6,"Have a Heart","Jerome Kern"
6,"Have a Little Faith in Me","John Hiatt"
6,"Have Feet, Will Dance","Jule Styne"
6,"Have I Stayed Too Long at the Fair?","Billy Barnes"
6,"Have I Told You Lately?","Van Morrison"
6,"Haven't We Met?","Kenny Rankin"
6,"Havin' a Ball","Fats Waller"
6,"Havin' a Good Time","Percy Mayfield"
6,"Hawaiian War Chant","Prince Leleiohoku"
6,"He Ain't Got Rhythm","Irving Berlin"
6,"He Don't Love You","Jerry Butler / Calvin Carter / Curtis Mayfield"
6,"He Is an Englishman","Arthur Sullivan"
6,"He Needs Me","Arthur Hamilton"
6,"He Touched Me","Milton Schafer"
6,"He's a Real Gone Guy","Nellie Lutcher"
6,"He's a Son of the South","Jimmy McHugh"
6,"He's Good for Me","Richard Rodgers"
6,"He's My Guy","Gene de Paul"
6,"He's Not You","Jerry Leiber / Mike Stoller"
6,"He's Only a Man","Jule Styne"
6,"Headin' for Louisville","Joseph Meyer"
6,"Headless Horseman","Don Raye / Gene de Paul"
6,"Hear My Song, Violetta","Rudolf Luckesch"
6,"Heart","Richard Adler"
6,"Heart Full of Love","Michel Legrand"
6,"Heart of My Heart","Ben Ryan"
6,"Heart of Stone","The Rolling Stones"
6,"Heart of the Country","Paul McCartney"
6,"Heart of the Night","Paul Anka"
6,"Heart That's Free","Alfred G. Robyn"
6,"Heartbreaker","The Bee Gees"
6,"Hearts and Flowers","Theodore Moses Tobani"
6,"Heat's On","J.J. Johnson / Kenny Drew"
6,"Heaven Can Wait","Jimmy Van Heusen"
6,"Heaven Help Us All","Ron Miller"
6,"Heaven on Earth","Jule Styne"
6,"Heavenly","Billie Holiday"
6,"Heavenly Music","Saul Chaplin / Sammy Cahn"
6,"Heebie Jeebies","Boyd Atkins"
6,"Hello, Frisco, Hello","Louis A. Hirsch"
6,"Hello, Hawaii, How Are You?","Jean Schwartz"
6,"Hello, I Love You","The Doors"
6,"Hello, Little Girl","John Lennon / Paul McCartney"
6,"Hello, Ma, I Done It Again","Jule Styne"
6,"Hello, My Lover","Claiborne Williams"
6,"Hello, My Lovely","Jule Styne"
6,"Hello, People","Jule Styne"
6,"Hello, Sunshine, Hello","Jule Styne"
6,"Hello, Sweetheart","Jule Styne"
6,"Help!","John Lennon / Paul McCartney"
6,"Help Yourself","C. Donida"
6,"Hence It Don't Make No Sense","Cy Coleman"
6,"Her Little Heart Was Breaking","Jule Styne"
6,"Here Am I","Jerome Kern"
6,"Here Am I - Broken Hearted","Ray Henderson"
6,"Here Comes Heaven Again","Jimmy Van Heusen"
6,"Here Comes the Sun","The Beatles"
6,"Here I'll Stay","Kurt Weill"
6,"Here Lies Love","Ralph Rainger"
6,"Here We Are","Rodgers and Hart"
6,"Here's Love","Meredith Willson"
6,"Here's to Love","Ralph Blane / Harry Warren"
6,"Here's to My Lady","Rube Bloom"
6,"Here's to Romance","Burton Lane"
6,"Here's to Us","Jule Styne"
6,"He's a Tramp","Peggy Lee / Sonny Burke"
6,"He's My Friend","Freddie Redd"
6,"Hesitation Blues","W. C. Handy"
6,"Hey! Jealous Lover","Sammy Cahn / Kay Twomey / Bee Walker"
6,"Hey, Jimmy, Joe, John, Jim, Jack","Jimmy Van Heusen"
6,"Hey, Look at Me Now","Ralph Blane / Harry Warren"
6,"Hey, Mister, You've Said a Mouthful","Jule Styne"
6,"Hey, Mrs. Jones","Jimmy Van Heusen"
6,"Hey, Punchinello","Jule Styne"
6,"Hey, Sweetheart","Jule Styne"
6,"Hey, What's Your Name?","Jimmy Van Heusen"
6,"Hey, Young Fella","Jule Styne"
6,"Hi-De-Ho Man","Cab Calloway"
6,"Hi, Neighbor!","J. C. Johnson"
6,"Hiawatha's Melody of Love","George W. Meyer"
6,"Hickory Dickory Dock","Traditional"
6,"The High and the Mighty","Dimitri Tiomkin"
6,"High Barbaree","Traditional"
6,"High Flying","Kenny Wheeler"
6,"High Society","Porter Steele"
6,"Highway to Heaven","Jule Styne"
6,"Hill Street Blues Theme","Mike Post"
6,"Hills of Home","Oscar Fox"
6,"Hi-Lo","Gerry Mulligan"
6,"Hindustan","Oliver G. Wallace / Harold Weeks"
6,"Hi-Ya, Love","Jule Styne"
6,"Ho-Ba-La-La","João Gilberto"
6,"Hobo's Lullaby","Goebel Reeves"
6,"Hold 'Em, Hootie","Jay McShann"
6,"Hold Me","Jack Little"
6,"Hold My Hand","Jack Lawrence / Richard Myers"
6,"Holiday for Strings","David Rose"
6,"Hollywood","Boz Scaggs"
6,"Home","Peter Van Steeden"
6,"Home, Cookin'","Horace Silver"
6,"Home on the Range","Daniel E. Kelley"
6,"Hometown","Jule Styne"
6,"The Homewrecker","Carla Bley"
6,"Homin' Time","Frank Loesser"
6,"Honey","Richard A. Whiting / Seymour Simons / Haven Gillespie"
6,"Honey Bun","Richard Rodgers"
6,"Honey in the Honeycomb","Vernon Duke"
6,"Honey Man","George Gershwin"
6,"A Honey of a Kiss","Jule Styne"
6,"Honeymoon","Walter Donaldson"
6,"Honeymoon Hotel","Harry Warren"
6,"Honky Tonk Train","Meade Lux Lewis"
6,"Honolulu","Harry Warren"
6,"The Honolulu Blues","Fred Rose"
6,"Honolulu Eyes","Earl Burtnett"
6,"Hood-I-Addy","J. C. Johnson"
6,"Hooray for Captain Spaulding","Harry Ruby"
6,"Hooray for Hollywood","Richard A. Whiting"
6,"Hooray for Love","Harold Arlen"
6,"Hooray, Hooray, It's a Holi-Holiday","Boney M."
6,"Hoosier Sweetheart","Joe Goodwin / Paul Ash / Billy Baskette"
6,"Hop, Skip and Jump","Don Redman"
6,"Hop Scotch Polka","Will Glahe"
6,"Hope","Jule Styne"
6,"Hoping That You're Hoping","Jule Styne"
6,"Hop-o'-My-Thumb","Victor Herbert"
6,"Horace Scope","Horace Silver"
6,"The Horn Blows at Midnight","Jule Styne"
6,"The Horse","Jesse James"
6,"Horse and Buggy","Leroy Anderson"
6,"The Hostess with the Mostes' on the Ball","Irving Berlin"
6,"Hot and Bothered","Duke Ellington"
6,"Hot Biscuits","Red Holloway"
6,"Hot Cargo","Ralph Burns"
6,"Hot Cat on a Tin Roof","Kenyon Hopkins"
6,"Hot Chocolate","Alan Silvestri"
6,"Hot Diggity","Al Hoffman"
6,"Hot Dog, My Zoot Suit","Jule Styne"
6,"Hot Feet","Jimmy McHugh"
6,"Hot Fun in the Summertime","Sly Stone"
6,"Hot Heels","Hot Lips Page"
6,"Hot Pepper","Henry 'Red' Allen"
6,"Hot Toddy","Ralph Flanagan"
6,"Hound Dog","Jerry Leiber / Mike Stoller"
6,"The House I Live In","Earl Robinson"
6,"House of Blue Lights","Don Raye / Freddie Slack"
6,"House of the Rising Sun","Traditional"
6,"A House with a Little Red Barn","Jule Styne"
6,"How About a Cheer for the Navy?","Irving Berlin"
6,"How About a Man?","Harold Arlen"
6,"How Am I to Know?","Jack King"
6,"How Can I Be Sure?","The Rascals"
6,"How Can You Face Me?","Fats Waller"
6,"How Can You Mend a Broken Heart?","The Bee Gees"
6,"How Cold, How Sad a Ray of Light","Wolfgang Amadeus Mozart"
6,"How Could I Ever Know?","Lucy Simon"
6,"How Did He Look?","Gladys Shelley / Abner Silver"
6,"How Do You Do, Miss Josephine?","Jule Styne"
6,"How Do You Speak to an Angel?","Jule Styne"
6,"How Far Is It to the Next Town?","Jule Styne"
6,"How Green Was My Valley","Abel Baer"
6,"How Important Can It Be?","Bennie Benjamin / George David Weiss"
6,"How Little It Matters, How Little We Know","Philippa Schuyler"
6,"How Much I Love You","Irving Berlin"
6,"How Sweet You Are","Arthur Schwartz"
6,"How to Handle a Woman","Frederick Loewe"
6,"How Ya Doin' in the Heat?","Frank Loesser"
6,"Huckleberry Duck","Raymond Scott"
6,"Huckle-Buck","Andy Gibson"
6,"Huggin' and Chalkin'","Clancy Hayes / Kermit Goell"
6,"Humoresque","Antonín Dvořák"
6,"Hummin' to Myself","Sammy Fain"
6,"A Hundred Dreams from Now","Duke Ellington"
6,"A Hundred Pounds of Clay","Kay Rogers / Luther Dixon / Bob Elgin"
6,"Hungarian Dance No. 5","Johannes Brahms"
6,"Hungry Eyes","John DeNicola / Franke Previte"
6,"A Hunting We Will Go","Traditional"
6,"Hurdy Gurdy Man","Donovan"
6,"Hurry! It's Lovely Up Here!","Burton Lane"
6,"Hush-a-Bye","Traditional"
6,"Hush, Don't Cry Now","Jule Styne"
6,"Hustlin' and Bustlin' for Baby","Harry Warren"
6,"Hymn to Freedom","Oscar Peterson"
6,"A Hymn to Him","Frederick Loewe"
6,"Hyperactive","Thomas Dolby"
6,"I Ain't Down Yet","Meredith Willson"
6,"I Ain't Gonna Give Nobody None o' This Jelly Roll","Spencer Williams"
6,"I Ain't Got Nothin' But the Blues","Duke Ellington"
6,"I Ain't Got Time to Be a Millionaire","Jimmy McHugh"
6,"I Am a Rock","Paul Simon"
6,"I Am Loved","Cole Porter"
6,"I Am Woman","Helen Reddy / Ray Burton"
6,"I Apologize","Al Hoffman / Al Goodhart / Ed Nelson"
6,"I Begged Her","Jule Styne"
6,"I Believe I Can Fly","R. Kelly"
6,"I Believe in Love","Alan Bergman / Marilyn Bergman / Kenny Loggins"
6,"I Belong to Glasgow","Will Fyffe"
6,"I Bring a Love Song","Oscar Hammerstein II / Sigmund Romberg"
6,"I Cain't Say No","Richard Rodgers"
6,"I Can Cook, Too","Leonard Bernstein"
6,"I Can Do Without You","Jule Styne"
6,"I Can See Clearly Now","Johnny Nash"
6,"I Can't Begin to Tell You","James V. Monaco"
6,"I Can't Do the Sum","Victor Herbert"
6,"I Can't Escape from You","Richard A. Whiting"
6,"I Can't Face the Music","Rube Bloom"
6,"I Can't Love You Anymore","Jule Styne"
6,"I Can't Resist a Boy in a Uniform","Jule Styne"
6,"I Can't Tell a Waltz from a Tango","Al Hoffman / Dick Manning"
6,"I Can't Tell Why I Love You, But I Do","Gus Edwards"
6,"I Can't Think of a Thing","Victor Herbert"
6,"I Choose You","Jule Styne"
6,"I Could Be Happy with You","Sandy Wilson"
6,"I Could Go On Singing","Harold Arlen"
6,"I Could Get Used to This","Jule Styne"
6,"I Could Kick Myself","Sammy Cahn"
6,"I Could Make You Care","Saul Chaplin / Sammy Cahn"
6,"I Couldn't Care Less","Jule Styne"
6,"I Couldn't Hold My Man","Jule Styne"
6,"I Cried for You","Gus Arnheim / Abe Lyman / Arthur Freed"
6,"I Dare You","Jimmy Eaton / Terry Shand"
6,"I Dig a Pony","John Lennon / Paul McCartney"
6,"I Don't Believe a Word of It","Jule Styne"
6,"I Don't Care If the Sun Don't Shine","Mack David"
6,"I Don't Have the Heart","Allan Rich / Jud Friedman"
6,"I Don't Have to Tell You","Jule Styne"
6,"I Don't Hurt Anymore","Don Robertson / Jack Rollins"
6,"I Don't Know How to Love Him","Andrew Lloyd Webber"
6,"I Don't Know Where I'm Goin' But I'm Goin' Nowhere Fast","Jule Styne"
6,"I Don't Mind Being All Alone","Jimmy McHugh"
6,"I Don't Want to Be Hurt Anymore","Les Crane / Charlotte Polan"
6,"I Don't Want to Cry Anymore","Victor Schertzinger"
6,"I Don't Want to Spoil the Party","John Lennon / Paul McCartney"
6,"I Don't Want to Walk Without You","Jule Styne"
6,"I Dream of You","Marjorie Goetschius / Edna Osser"
6,"I Dream Too Much","Jerome Kern"
6,"I Dreamed","Charles Strouse"
6,"I Dug a Ditch","Jule Styne"
6,"I Envy the Rose","Jule Styne"
6,"I Fall in Love with You Ev'ry Day","Sam H. Stept"
6,"I Feel a Little Wicky","Jule Styne"
6,"I Feel at Home with You","Richard Rodgers"
6,"I Feel Like a Feather in the Breeze","Harry Revel"
6,"I Feel Pretty","Leonard Bernstein"
6,"I Feel So Smoochie","Phil Moore"
6,"I Feel That I've Known You Forever","Doc Pomus / Mort Shuman"
6,"I Finally Found a Killer","Jule Styne"
6,"I Found a New Baby","Jack Palmer / Spencer Williams"
6,"I Found You in the Rain","Harold Levey"
6,"I Get the Blues When It Rains","Harry Stoddard"
6,"I Get the Neck of the Chicken","Jimmy McHugh"
6,"I Got a Code in My Doze","Jule Styne"
6,"I Got a Feelin' You're Foolin'","Nacio Herb Brown"
6,"I Got a Gal in Kalamazoo","Harry Warren"
6,"I Got a Guy","Marion Sunshine"
